   3.00000000000000000000000000000000000       ;   3.21258723689115794985228966972446796       ;   3.19594692287275742643975712030370840      
   2.89999999999999999999999999999999992       ;   3.10544681722755298502974983024629178       ;   3.08910276135513408617844268140685439      
   2.79999999999999999999999999999999985       ;   2.99787322206719471525326067538661263       ;   2.97581236765168712607547120272428153      
   2.70000000000000000000000000000000015       ;   2.89259086365641244163864809921186240       ;   2.87231232092424817153625573039676100      
   2.60000000000000000000000000000000008       ;   2.78030821266733953433364348706672373       ;   2.75525249430535401343872541590117508      
   2.50000000000000000000000000000000000       ;   2.67087672842191720608663684154747697       ;   2.64611605202947848653225324099557409      
   2.39999999999999999999999999999999992       ;   2.57243402034397662447262885610029576       ;   2.55498075828538530826206403649137682      
   2.29999999999999999999999999999999985       ;   2.46073469636161077056633157728450830       ;   2.43056225865051594202647753856537323      
   2.20000000000000000000000000000000015       ;   2.35776738940115660441216997951544213       ;   2.33699718470797292288499438071060482      
   2.10000000000000000000000000000000008       ;   2.25041648196006064459993635946677925       ;   2.21945058062810803582662125364320899      
   2.00000000000000000000000000000000000       ;   2.14411555635185638116543082885500632       ;   2.11983729097213645540055606167256662      
   1.90000000000000000000000000000000012       ;   2.03376041022089360237705401716733862       ;   2.00684654027246811117114671641808609      
   1.80000000000000000000000000000000004       ;   1.92505178805828600619641011684716308       ;   1.89857547881994589132551634008470340      
   1.70000000000000000000000000000000015       ;   1.81197211989822592355499228835955543       ;   1.77672195394620709129275586992476146      
   1.59999999999999999999999999999999988       ;   1.70989129247384171726545599758909296       ;   1.67187255146507462605642964395835717      
   1.50000000000000000000000000000000000       ;   1.61062495196160685640468104193023741       ;   1.57003742363260422966689595137479993      
   1.40000000000000000000000000000000012       ;   1.50116134959343705715367430944292714       ;   1.44910891822553889943571185038366773      
   1.30000000000000000000000000000000004       ;   1.39308943182224752188767680711041546       ;   1.34500154535876693242305320791289720      
   1.20000000000000000000000000000000015       ;   1.28620451032105385574654832083073480       ;   1.23903933516113370083073695056340106      
   1.09999999999999999999999999999999988       ;   1.17902491104228611186869938521386942       ;   1.12070860083901226033574353387940786      
   1.00000000000000000000000000000000000       ;   1.07440334704786573181737235953753821       ;   1.01705116966044272973367628744532270      
  0.899999999999999999999999999999999923       ;  0.969758391051627858861763269054003287       ;  0.910697131343669040595440941469795496      
  0.800000000000000000000000000000000231       ;  0.867148557282162206347408660785157998       ;  0.804906878394321828971504389195441336      
  0.699999999999999999999999999999999769       ;  0.755328785015555668860974548993578496       ;  0.679324037053420581500489026186283719      
  0.600000000000000000000000000000000077       ;  0.645387889129876069966674321277530080       ;  0.569208439608677241571209838127691345      
  0.500000000000000000000000000000000000       ;  0.539992054941505672411452849233333641       ;  0.455256001627253702755483660583165413      
  0.400000000000000000000000000000000308       ;  0.442811441955021248990831841773504802       ;  0.359099249729101720283502789782843287      
  0.300000000000000000000000000000000231       ;  0.338296647697135974553609618186386384       ;  0.247996123539239887722012406287056219      
  0.199999999999999999999999999999999769       ;  0.242325463641987491021158867035093158       ;  0.165459421812375540732230614416242249      
   1.00000000000000000000000000000000077E-0001 ;  0.148581777041088362894448096935781435       ;   8.89021731842710983584922481849141394E-0002
