   3.00000000000000000000000000000000000       ;   5.78106958029176908876837980010172397E-0059 ;   3.40891987367408602864594841209500005E-0059
   2.89999999999999999999999999999999992       ;   7.86376472572800899408867910142791969E-0058 ;   5.34593585156632878041263798184607019E-0058
   2.79999999999999999999999999999999985       ;   6.95705114523468064333625191730186632E-0057 ;   4.02915694315022423544167216172685107E-0057
   2.70000000000000000000000000000000015       ;   6.02019653480170922622488151641112001E-0056 ;   2.85377027838762607665116379251970246E-0056
   2.60000000000000000000000000000000008       ;   8.30576558039871808429138535779996229E-0055 ;   3.76579442998748715559396804576635328E-0055
   2.50000000000000000000000000000000000       ;   1.13663899167414035728465846382892467E-0053 ;   4.81641351001468893288396685661019987E-0054
   2.39999999999999999999999999999999992       ;   1.19828943472522714251338992642211888E-0052 ;   5.31122265888957255645021549257187495E-0053
   2.29999999999999999999999999999999985       ;   1.56329943300405143326515449689422501E-0051 ;   7.10675683698165897067211615245608070E-0052
   2.20000000000000000000000000000000015       ;   2.08732233993467490548650104023187329E-0050 ;   9.46109216237087008409387027070862208E-0051
   2.10000000000000000000000000000000008       ;   2.81563193086530587406388729686180942E-0049 ;   1.29701506649779519959298426317416910E-0049
   2.00000000000000000000000000000000000       ;   4.72494102307595560155303946749368938E-0048 ;   2.16441760022258008082493933275994255E-0048
   1.90000000000000000000000000000000012       ;   6.82250439561240921054191531900328385E-0047 ;   3.22757627330710169246206546588078205E-0047
   1.80000000000000000000000000000000004       ;   1.06119095162270460018126158648292455E-0045 ;   4.94712547864644683752272334640496110E-0046
   1.70000000000000000000000000000000015       ;   1.69400650424436019305562010297730347E-0044 ;   7.74241058197569632230445866361730853E-0045
   1.59999999999999999999999999999999988       ;   2.97108856376437817343764574098635744E-0043 ;   1.38373469820984261060120186029537200E-0043
   1.50000000000000000000000000000000000       ;   4.58233360349168708542200596872160439E-0042 ;   2.13998498026549864081440172916157175E-0042
   1.40000000000000000000000000000000012       ;   7.49757519922534328190866487708471853E-0041 ;   3.44846998173689439872208038152237248E-0041
   1.30000000000000000000000000000000004       ;   1.18632059326152341805891911737441089E-0039 ;   5.39240721931365533559967882109451531E-0040
   1.20000000000000000000000000000000015       ;   2.14830599447933948410277971461196034E-0038 ;   9.82974113673054130333786757830069489E-0039
   1.09999999999999999999999999999999988       ;   3.82460910874876004582502065854470119E-0037 ;   1.69162902386483419741874128607147730E-0037
   1.00000000000000000000000000000000000       ;   5.92243350695929106371614168885414241E-0036 ;   2.71711788581120168514058203668423639E-0036
  0.899999999999999999999999999999999923       ;   1.09690038646930524219610288857636759E-0034 ;   5.11143448024304490907476407416117733E-0035
  0.800000000000000000000000000000000231       ;   1.96737856274899343460567288674900320E-0033 ;   9.26462884282304723937505596299067923E-0034
  0.699999999999999999999999999999999769       ;   3.98664494383502539416869408068875614E-0032 ;   1.87321239167192855266150749365931093E-0032
  0.600000000000000000000000000000000077       ;   7.76049364893241796431239613579822173E-0031 ;   3.80389295645164754968359215967601839E-0031
  0.500000000000000000000000000000000000       ;   1.53480556043384227096617620210715896E-0029 ;   7.75299245151190621873756228465502472E-0030
  0.400000000000000000000000000000000308       ;   3.11687815620903159546330830790171535E-0028 ;   1.65326604321504097652660387788365334E-0028
  0.300000000000000000000000000000000231       ;   6.58760091679180001356868496094320835E-0027 ;   3.66277442101888357882506820413121593E-0027
  0.199999999999999999999999999999999769       ;   1.43464929758197172240826007375923685E-0025 ;   8.45006719380172896437098154449726433E-0026
   1.00000000000000000000000000000000077E-0001 ;   3.21313095532361283436426373968133549E-0024 ;   1.99410028260557976695460105454956284E-0024
