   3.00000000000000000000000000000000000       ;   1.00000000000000000000000000000000000       ;   0.00000000000000000000000000000000000       ;   0.00000000000000000000000000000000000       ;   1.00000000000000000000000000000000000      
  0.681495268615117695019884505940780423       ;   1.06179215509415996136053199253780384       ;   2.50000011874362826347351074218750000E-0004 ;  -1.00000000000000000000000000000000000       ;   38.8680035593472738152621442005717699      
  -1.41088145937197904656771582787090216       ;  -2.19824023269650291255373813822134673       ;   2.50000010794089576368834070510131004E-0004 ; -0.999999995678907205326826586223593716       ;   19.5130528013306759949132200229791861      
  0.621123462213336154385858911456471553       ;  0.967663211658009716961290904124009344       ;   2.50000009838908097055205094588749286E-0004 ; -0.999999991858181469547045268986333136       ;   5.15250863806363481825643647064458511      
 -0.495598267018759518161194481482485865       ; -0.772232922610560728200299142793305090       ;   2.50000008883799487031011534867548567E-0004 ; -0.999999988037747210911161195100903384       ;   2.95793240120779852587763473933605986      
  0.336606981912950728452096706997669007       ;  0.524362128909214368548143541427624896       ;   2.50000007803725402635649674500987500E-0004 ; -0.999999983717451078532768926139521568       ;   1.54671436182698449794098488280964993      
  -3.71408799676731614928931135001053184E-0002 ;  -5.79482811818046981169543796192484308E-0002 ;   2.50000006973659219985695843998639139E-0004 ; -0.999999980397186505637058476253683411       ;  0.555912521784168375987825083912659521      
  0.135164508497245827136131219349004240       ;  0.210506134416208708386222474058101291       ;   2.50000006143597619794170796035420956E-0004 ; -0.999999977076940262574192536181397870       ;  0.735293182134666301538863225371539434      
   1.69370070946063277232030356515993523E-0002 ;   2.63014756075750826414276067727659569E-0002 ;   2.50000005313542772582040187642561739E-0004 ; -0.999999973756721031427621357211672637       ;  0.402717506440627004923501903615951615      
   7.48463261005694607418003653733654513E-0002 ;  0.116522526090460018121925229367469880       ;   2.50000004483513264229837314913663004E-0004 ; -0.999999970436603155715946996064241004       ;  0.489089155927985204545274724161152073      
   4.75864271486123421704171057212039475E-0002 ;   7.40477533072583718054974934906828778E-0002 ;   2.50000003653491449642263070340496907E-0004 ; -0.999999967116516055061325410765954989       ;  0.451856078735980038365467233747134894      
   6.47839640090538005780995908706252773E-0002 ;  0.100839316303827344608286095454184050       ;   2.50000002698497270334880914180505062E-0004 ; -0.999999963296539519270946282559625285       ;  0.487889495096410014952231752022832641      
   5.59653920992518589612105362362077702E-0002 ;   8.70958107352217088770399925979563831E-0002 ;   2.50000001618533300207610498223263586E-0004 ; -0.999999958976683843943999203882388724       ;  0.472174725707963428758749446312088972      
   6.02347443027350244844965190082041689E-0002 ;   9.37433430657362032375906438731361735E-0002 ;   2.50000000663577516019076247999797984E-0004 ; -0.999999955156860888621717018617270204       ;  0.478369595667141392625155311158827081      
   5.76979219268095895197788743628906415E-0002 ;   8.97878841637574464704304430387308326E-0002 ;   2.49999999833627246197980180300714553E-0004 ; -0.999999951837059967019415365213126888       ;  0.473237340888619253499470086368784176      
   5.90341492264424633058564066316604048E-0002 ;   9.18667404109028821731112385582013122E-0002 ;   2.49999999003693141733694641490559343E-0004 ; -0.999999948517323706841284574518803195       ;  0.475635104450070738849358056936570557      
   5.83730388686498383508212809955853833E-0002 ;   9.08336924793756005112305398697621877E-0002 ;   2.49999998173775198503995812690107017E-0004 ; -0.999999945197652091598430154197861980       ;  0.474609026756783286973565429563049377      
   5.87518295706655208364160397954313740E-0002 ;   9.14209819492981893563997774431413806E-0002 ;   2.49999997343864664066404321136748139E-0004 ; -0.999999941878010111522597487962751609       ;  0.475336017880094172596398229710180865      
   5.85510099885360261615945602337975761E-0002 ;   9.11048090446880446704042915651640015E-0002 ;   2.49999996264010291467554076599640353E-0004 ; -0.999999937558592826288508682877748639       ;  0.474968090799834904214789082264434925      
   5.86543148150742837804282457142100651E-0002 ;   9.12615482948227071893338537903034406E-0002 ;   2.49999995184166935621365786207137403E-0004 ; -0.999999933239219608062974623778161884       ;  0.475132265180109510253469836538910863      
   5.85982480288143705324628336615822315E-0002 ;   9.11711756727429737289943512917026618E-0002 ;   2.49999994354319472429091545841492558E-0004 ; -0.999999929919829912956428069250158826       ;  0.475028724929949461998541371342910963      
